payment_id,company_id,provider_type,amount,currency,payment_method,failure_category,failure_classification,event_hour,day_of_week,recovery_success
pay_synth_02395,demo_company_001,STRIPE,1161.22,INR,UPI,BANK,TEMPORARY,22,3,1
pay_synth_02396,demo_company_001,DEMO,4819.08,INR,UPI,AUTHENTICATION,TEMPORARY,15,0,1
pay_synth_02397,demo_company_001,DEMO,1464.39,USD,UPI,NETWORK,TEMPORARY,15,2,0
pay_synth_02398,demo_company_001,DEMO,19742.63,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,21,3,1
pay_synth_02399,demo_company_001,RAZORPAY,1672.63,INR,CARD,NETWORK,TEMPORARY,5,6,1
pay_synth_02400,demo_company_001,RAZORPAY,2023.88,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,5,5,1
pay_synth_02401,demo_company_001,DEMO,3066.09,INR,UPI,CARD,PERMANENT,3,4,1
pay_synth_02402,demo_company_001,DEMO,4175.76,INR,CARD,NETWORK,TEMPORARY,2,0,1
pay_synth_02403,demo_company_001,DEMO,1954.67,INR,CARD,AUTHENTICATION,TEMPORARY,0,6,1
pay_synth_02404,demo_company_001,DEMO,3000.04,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,2,4,1
pay_synth_02405,demo_company_001,RAZORPAY,2170.7,INR,UPI,UNKNOWN,UNKNOWN,18,5,1
pay_synth_02406,demo_company_001,RAZORPAY,829.99,USD,UPI,INSUFFICIENT_FUNDS,TEMPORARY,8,5,1
pay_synth_02407,demo_company_001,DEMO,633.87,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,13,2,1
pay_synth_02408,demo_company_001,DEMO,3638.21,INR,WALLET,INSUFFICIENT_FUNDS,TEMPORARY,18,4,1
pay_synth_02409,demo_company_001,STRIPE,8243.92,INR,UPI,UNKNOWN,UNKNOWN,23,5,0
pay_synth_02410,demo_company_001,DEMO,353.91,INR,CARD,UNKNOWN,UNKNOWN,23,3,0
pay_synth_02411,demo_company_001,RAZORPAY,430.71,USD,UPI,CARD,PERMANENT,18,5,1
pay_synth_02412,demo_company_001,DEMO,426.57,INR,UPI,PROVIDER,TEMPORARY,12,5,1
pay_synth_02413,demo_company_001,DEMO,3925.09,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,21,3,0
pay_synth_02414,demo_company_001,DEMO,4266.73,USD,NETBANKING,UNKNOWN,UNKNOWN,15,0,0
pay_synth_02415,demo_company_001,RAZORPAY,681.07,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,7,2,1
pay_synth_02416,demo_company_001,STRIPE,16412.3,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,23,2,0
pay_synth_02417,demo_company_001,DEMO,1230.32,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,15,1,1
pay_synth_02418,demo_company_001,DEMO,7598.03,INR,UPI,NETWORK,TEMPORARY,8,6,1
pay_synth_02419,demo_company_001,DEMO,4058.39,INR,UPI,BANK,TEMPORARY,8,1,0
pay_synth_02420,demo_company_001,DEMO,693.6,INR,CARD,AUTHENTICATION,TEMPORARY,23,3,1
pay_synth_02421,demo_company_001,DEMO,1190.31,INR,UPI,UNKNOWN,UNKNOWN,22,5,0
pay_synth_02422,demo_company_001,DEMO,755.65,INR,CARD,AUTHENTICATION,TEMPORARY,2,4,1
pay_synth_02423,demo_company_001,RAZORPAY,471.39,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,6,5,1
pay_synth_02424,demo_company_001,DEMO,1403.58,INR,UPI,AUTHENTICATION,TEMPORARY,19,5,1
pay_synth_02425,demo_company_001,DEMO,545.33,INR,CARD,CARD,PERMANENT,17,4,0
pay_synth_02426,demo_company_001,STRIPE,1517.85,INR,UPI,BANK,UNKNOWN,23,0,0
pay_synth_02427,demo_company_001,DEMO,12493.41,INR,UPI,AUTHENTICATION,TEMPORARY,1,2,0
pay_synth_02428,demo_company_001,STRIPE,3628.91,INR,UPI,NETWORK,TEMPORARY,0,3,1
pay_synth_02429,demo_company_001,DEMO,1035.74,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,11,4,1
pay_synth_02430,demo_company_001,STRIPE,954.58,INR,CARD,NETWORK,TEMPORARY,15,1,1
pay_synth_02431,demo_company_001,RAZORPAY,1210.61,USD,UPI,UNKNOWN,UNKNOWN,11,3,1
pay_synth_02432,demo_company_001,STRIPE,14344.65,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,20,0,0
pay_synth_02433,demo_company_001,STRIPE,608.89,USD,UPI,PROVIDER,TEMPORARY,9,3,1
pay_synth_02434,demo_company_001,DEMO,1804.85,INR,UPI,NETWORK,TEMPORARY,8,4,1
pay_synth_02435,demo_company_001,STRIPE,2879.47,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,20,6,1
pay_synth_02436,demo_company_001,DEMO,6096.61,INR,NETBANKING,TEMPORARY,TEMPORARY,17,0,1
pay_synth_02437,demo_company_001,DEMO,1296.38,INR,UPI,AUTHENTICATION,TEMPORARY,3,5,0
pay_synth_02438,demo_company_001,DEMO,690.44,INR,UPI,AUTHENTICATION,TEMPORARY,7,1,1
pay_synth_02439,demo_company_001,RAZORPAY,2415.11,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,22,1,0
pay_synth_02440,demo_company_001,DEMO,6732.24,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,20,4,1
pay_synth_02441,demo_company_001,RAZORPAY,1376.25,INR,CARD,BANK,TEMPORARY,3,0,1
pay_synth_02442,demo_company_001,RAZORPAY,781.01,INR,UPI,NETWORK,TEMPORARY,15,1,1
pay_synth_02443,demo_company_001,RAZORPAY,2018.7,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,20,0,1
pay_synth_02444,demo_company_001,STRIPE,356.53,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,22,3,0
pay_synth_02445,demo_company_001,DEMO,1452.94,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,20,6,0
pay_synth_02446,demo_company_001,DEMO,5872.44,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,7,2,0
pay_synth_02447,demo_company_001,DEMO,4336.6,USD,CARD,NETWORK,TEMPORARY,6,2,0
pay_synth_02448,demo_company_001,DEMO,1565.77,INR,UPI,UNKNOWN,UNKNOWN,22,2,0
pay_synth_02449,demo_company_001,DEMO,9502.68,INR,CARD,CARD,PERMANENT,23,1,1
pay_synth_02450,demo_company_001,DEMO,12208.34,USD,UPI,AUTHENTICATION,TEMPORARY,12,4,1
pay_synth_02451,demo_company_001,DEMO,3512.51,INR,CARD,PROVIDER,TEMPORARY,7,2,1
pay_synth_02452,demo_company_001,STRIPE,416.64,INR,UPI,BANK,TEMPORARY,21,5,0
pay_synth_02453,demo_company_001,RAZORPAY,275.91,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,6,6,1
pay_synth_02454,demo_company_001,DEMO,7211.92,INR,CARD,BANK,TEMPORARY,23,4,0
pay_synth_02455,demo_company_001,RAZORPAY,2309.37,INR,NETBANKING,AUTHENTICATION,TEMPORARY,4,6,1
pay_synth_02456,demo_company_001,DEMO,9279.42,INR,WALLET,INSUFFICIENT_FUNDS,TEMPORARY,17,2,1
pay_synth_02457,demo_company_001,DEMO,474.05,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,22,3,0
pay_synth_02458,demo_company_001,RAZORPAY,1538.89,INR,UPI,AUTHENTICATION,TEMPORARY,18,6,1
pay_synth_02459,demo_company_001,DEMO,5060.35,INR,UPI,AUTHENTICATION,TEMPORARY,9,2,1
pay_synth_02460,demo_company_001,DEMO,871.5,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,10,4,1
pay_synth_02461,demo_company_001,STRIPE,4987.97,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,7,1,0
pay_synth_02462,demo_company_001,STRIPE,1599.14,INR,UPI,CARD,PERMANENT,5,6,0
pay_synth_02463,demo_company_001,RAZORPAY,1859.5,USD,NETBANKING,UNKNOWN,UNKNOWN,10,5,1
pay_synth_02464,demo_company_001,RAZORPAY,553.56,INR,UPI,BANK,TEMPORARY,15,3,1
pay_synth_02465,demo_company_001,RAZORPAY,2324.79,USD,UPI,INSUFFICIENT_FUNDS,TEMPORARY,3,4,1
pay_synth_02466,demo_company_001,DEMO,16200.38,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,1,0,1
pay_synth_02467,demo_company_001,DEMO,2665.17,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,12,2,0
pay_synth_02468,demo_company_001,DEMO,819.16,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,6,3,1
pay_synth_02469,demo_company_001,DEMO,7299.36,INR,CARD,NETWORK,TEMPORARY,16,1,1
pay_synth_02470,demo_company_001,RAZORPAY,844.23,USD,UPI,NETWORK,TEMPORARY,22,6,1
pay_synth_02471,demo_company_001,DEMO,10108.21,INR,NETBANKING,CARD,PERMANENT,12,0,0
pay_synth_02472,demo_company_001,STRIPE,505.24,INR,UPI,CARD,PERMANENT,9,6,0
pay_synth_02473,demo_company_001,STRIPE,2374.89,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,12,2,1
pay_synth_02474,demo_company_001,RAZORPAY,8319.13,INR,CARD,AUTHENTICATION,TEMPORARY,9,3,0
pay_synth_02475,demo_company_001,RAZORPAY,759.9,INR,UPI,CARD,PERMANENT,6,5,0
pay_synth_02476,demo_company_001,STRIPE,1964.83,USD,CARD,AUTHENTICATION,TEMPORARY,9,4,0
pay_synth_02477,demo_company_001,DEMO,5751.92,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,15,6,1
pay_synth_02478,demo_company_001,RAZORPAY,189.52,USD,UPI,AUTHENTICATION,TEMPORARY,2,2,1
pay_synth_02479,demo_company_001,DEMO,4568.24,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,3,3,0
pay_synth_02480,demo_company_001,RAZORPAY,1655.86,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,3,2,1
pay_synth_02481,demo_company_001,DEMO,7646.12,INR,UPI,BANK,TEMPORARY,3,5,0
pay_synth_02482,demo_company_001,STRIPE,790.37,INR,UPI,PROVIDER,TEMPORARY,15,3,0
pay_synth_02483,demo_company_001,STRIPE,451.79,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,8,4,0
pay_synth_02484,demo_company_001,DEMO,1050.44,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,5,2,1
pay_synth_02485,demo_company_001,DEMO,1028.73,INR,UPI,CARD,PERMANENT,9,6,0
pay_synth_02486,demo_company_001,STRIPE,1470.73,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,3,3,1
pay_synth_02487,demo_company_001,DEMO,1131.64,INR,UPI,AUTHENTICATION,TEMPORARY,22,6,0
pay_synth_02488,demo_company_001,STRIPE,242.77,INR,WALLET,INSUFFICIENT_FUNDS,TEMPORARY,11,0,1
pay_synth_02489,demo_company_001,RAZORPAY,1644.26,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,9,1,1
pay_synth_02490,demo_company_001,DEMO,2279.69,INR,NETBANKING,BANK,PERMANENT,11,5,0
pay_synth_02491,demo_company_001,DEMO,1490.34,INR,UPI,BANK,UNKNOWN,18,3,0
pay_synth_02492,demo_company_001,DEMO,2408.67,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,18,6,1
pay_synth_02493,demo_company_001,RAZORPAY,1968.34,INR,UPI,AUTHENTICATION,TEMPORARY,21,3,0
pay_synth_02494,demo_company_001,DEMO,453.96,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,23,3,1
pay_synth_02495,demo_company_001,RAZORPAY,1338.29,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,0,2,0
pay_synth_02496,demo_company_001,DEMO,2026.16,INR,UPI,UNKNOWN,UNKNOWN,3,5,0
pay_synth_02497,demo_company_001,RAZORPAY,1426.29,INR,UPI,CARD,PERMANENT,12,1,0
pay_synth_02498,demo_company_001,STRIPE,406.35,INR,NETBANKING,NETWORK,TEMPORARY,7,5,1
pay_synth_02499,demo_company_001,STRIPE,6143.27,INR,UPI,CARD,PERMANENT,21,2,0
pay_synth_02500,demo_company_001,DEMO,683.92,INR,CARD,BANK,TEMPORARY,13,6,0
pay_synth_02501,demo_company_001,STRIPE,522.07,INR,CARD,BANK,TEMPORARY,15,3,0
pay_synth_02502,demo_company_001,RAZORPAY,1883.37,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,1,5,1
pay_synth_02503,demo_company_001,RAZORPAY,1318.49,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,7,3,1
pay_synth_02504,demo_company_001,STRIPE,3299.22,INR,UPI,CARD,PERMANENT,12,1,0
pay_synth_02505,demo_company_001,DEMO,4327.1,INR,CARD,AUTHENTICATION,TEMPORARY,0,0,0
pay_synth_02506,demo_company_001,DEMO,3716.6,INR,NETBANKING,UNKNOWN,UNKNOWN,11,2,0
pay_synth_02507,demo_company_001,STRIPE,1804.82,INR,UPI,CARD,PERMANENT,16,0,1
pay_synth_02508,demo_company_001,DEMO,3144.15,INR,UPI,TEMPORARY,TEMPORARY,6,5,1
pay_synth_02509,demo_company_001,STRIPE,379.93,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,15,3,1
pay_synth_02510,demo_company_001,STRIPE,5401.12,INR,NETBANKING,PROVIDER,TEMPORARY,13,6,1
pay_synth_02511,demo_company_001,DEMO,1206.13,INR,NETBANKING,AUTHENTICATION,TEMPORARY,9,6,1
pay_synth_02512,demo_company_001,STRIPE,12964.08,USD,WALLET,UNKNOWN,UNKNOWN,2,3,0
pay_synth_02513,demo_company_001,DEMO,5568.05,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,11,4,0
pay_synth_02514,demo_company_001,RAZORPAY,1484.32,INR,UPI,NETWORK,TEMPORARY,7,4,1
pay_synth_02515,demo_company_001,RAZORPAY,1847.17,INR,CARD,BANK,PERMANENT,15,0,0
pay_synth_02516,demo_company_001,STRIPE,5907.99,INR,NETBANKING,AUTHENTICATION,TEMPORARY,23,4,0
pay_synth_02517,demo_company_001,DEMO,188.65,INR,UPI,AUTHENTICATION,TEMPORARY,0,6,1
pay_synth_02518,demo_company_001,DEMO,1540.36,INR,UPI,UNKNOWN,UNKNOWN,16,5,1
pay_synth_02519,demo_company_001,RAZORPAY,9911.23,INR,CARD,AUTHENTICATION,TEMPORARY,5,1,1
pay_synth_02520,demo_company_001,RAZORPAY,4208.47,INR,UPI,NETWORK,TEMPORARY,0,5,1
pay_synth_02521,demo_company_001,RAZORPAY,782.34,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,23,0,0
pay_synth_02522,demo_company_001,DEMO,2476.19,INR,CARD,BANK,TEMPORARY,14,5,1
pay_synth_02523,demo_company_001,DEMO,680.83,INR,CARD,NETWORK,TEMPORARY,12,4,1
pay_synth_02524,demo_company_001,DEMO,1285.02,INR,CARD,AUTHENTICATION,TEMPORARY,5,4,0
pay_synth_02525,demo_company_001,STRIPE,2524.6,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,20,1,1
pay_synth_02526,demo_company_001,DEMO,3010.39,INR,CARD,NETWORK,TEMPORARY,12,5,0
pay_synth_02527,demo_company_001,DEMO,3749.65,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,21,1,1
pay_synth_02528,demo_company_001,STRIPE,6209.2,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,3,6,1
pay_synth_02529,demo_company_001,DEMO,548.0,INR,CARD,NETWORK,TEMPORARY,0,0,1
pay_synth_02530,demo_company_001,STRIPE,1852.0,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,22,2,1
pay_synth_02531,demo_company_001,RAZORPAY,772.52,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,9,5,1
pay_synth_02532,demo_company_001,STRIPE,1213.35,INR,UPI,CARD,PERMANENT,3,6,0
pay_synth_02533,demo_company_001,DEMO,850.28,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,12,6,1
pay_synth_02534,demo_company_001,DEMO,2979.18,INR,CARD,AUTHENTICATION,TEMPORARY,3,5,0
pay_synth_02535,demo_company_001,RAZORPAY,5182.38,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,15,1,0
pay_synth_02536,demo_company_001,STRIPE,5469.89,INR,CARD,NETWORK,TEMPORARY,8,4,1
pay_synth_02537,demo_company_001,RAZORPAY,598.74,INR,CARD,CARD,PERMANENT,3,0,0
pay_synth_02538,demo_company_001,DEMO,1598.31,INR,UPI,CARD,PERMANENT,19,2,0
pay_synth_02539,demo_company_001,RAZORPAY,582.37,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,7,5,1
pay_synth_02540,demo_company_001,RAZORPAY,563.28,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,3,0,0
pay_synth_02541,demo_company_001,RAZORPAY,932.87,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,8,4,1
pay_synth_02542,demo_company_001,RAZORPAY,2548.6,INR,UPI,AUTHENTICATION,TEMPORARY,10,2,0
pay_synth_02543,demo_company_001,STRIPE,3037.88,INR,CARD,TEMPORARY,TEMPORARY,23,2,0
pay_synth_02544,demo_company_001,RAZORPAY,3478.06,INR,WALLET,INSUFFICIENT_FUNDS,TEMPORARY,4,6,0
pay_synth_02545,demo_company_001,DEMO,3269.39,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,8,1,0
pay_synth_02546,demo_company_001,DEMO,774.45,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,7,3,1
pay_synth_02547,demo_company_001,DEMO,5900.3,INR,CARD,NETWORK,TEMPORARY,3,4,0
pay_synth_02548,demo_company_001,DEMO,4037.09,INR,UPI,CARD,PERMANENT,19,3,0
pay_synth_02549,demo_company_001,DEMO,1196.68,INR,NETBANKING,NETWORK,TEMPORARY,0,4,1
pay_synth_02550,demo_company_001,DEMO,1242.75,INR,CARD,PROVIDER,TEMPORARY,19,0,1
pay_synth_02551,demo_company_001,DEMO,936.79,INR,NETBANKING,AUTHENTICATION,TEMPORARY,12,3,0
pay_synth_02552,demo_company_001,DEMO,496.78,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,23,6,1
pay_synth_02553,demo_company_001,STRIPE,3519.33,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,4,5,1
pay_synth_02554,demo_company_001,STRIPE,4113.63,INR,CARD,CARD,PERMANENT,21,6,0
pay_synth_02555,demo_company_001,DEMO,716.19,INR,CARD,NETWORK,TEMPORARY,19,6,1
pay_synth_02556,demo_company_001,STRIPE,527.5,INR,UPI,NETWORK,TEMPORARY,20,5,1
pay_synth_02557,demo_company_001,RAZORPAY,708.72,INR,UPI,CARD,PERMANENT,9,5,1
pay_synth_02558,demo_company_001,DEMO,2018.77,USD,CARD,NETWORK,TEMPORARY,15,2,1
pay_synth_02559,demo_company_001,DEMO,453.97,INR,CARD,PROVIDER,TEMPORARY,7,1,1
pay_synth_02560,demo_company_001,RAZORPAY,5584.83,INR,NETBANKING,NETWORK,TEMPORARY,11,6,1
pay_synth_02561,demo_company_001,RAZORPAY,5260.38,INR,CARD,BANK,TEMPORARY,2,4,0
pay_synth_02562,demo_company_001,RAZORPAY,2763.75,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,3,1,1
pay_synth_02563,demo_company_001,DEMO,4063.24,INR,UPI,CARD,PERMANENT,16,4,1
pay_synth_02564,demo_company_001,DEMO,1917.46,INR,CARD,CUSTOMER_ACTION_REQUIRED,TEMPORARY,20,5,0
pay_synth_02565,demo_company_001,DEMO,2878.87,INR,CARD,AUTHENTICATION,TEMPORARY,19,2,1
pay_synth_02566,demo_company_001,DEMO,492.66,INR,NETBANKING,BANK,TEMPORARY,21,2,0
pay_synth_02567,demo_company_001,DEMO,7262.5,USD,NETBANKING,CARD,PERMANENT,21,2,0
pay_synth_02568,demo_company_001,DEMO,1110.59,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,12,2,1
pay_synth_02569,demo_company_001,STRIPE,1589.54,INR,NETBANKING,NETWORK,TEMPORARY,5,6,1
pay_synth_02570,demo_company_001,STRIPE,21746.34,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,2,2,1
pay_synth_02571,demo_company_001,DEMO,1450.98,INR,UPI,TEMPORARY,TEMPORARY,13,5,1
pay_synth_02572,demo_company_001,STRIPE,3787.27,INR,CARD,BANK,TEMPORARY,6,1,1
pay_synth_02573,demo_company_001,DEMO,3024.59,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,2,0,0
pay_synth_02574,demo_company_001,DEMO,476.84,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,5,3,1
pay_synth_02575,demo_company_001,DEMO,665.31,INR,UPI,NETWORK,TEMPORARY,12,1,1
pay_synth_02576,demo_company_001,RAZORPAY,13847.9,INR,UPI,AUTHENTICATION,TEMPORARY,13,5,0
pay_synth_02577,demo_company_001,STRIPE,3226.53,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,14,3,1
pay_synth_02578,demo_company_001,RAZORPAY,1777.79,INR,CARD,NETWORK,TEMPORARY,15,0,1
pay_synth_02579,demo_company_001,DEMO,1058.23,INR,NETBANKING,AUTHENTICATION,TEMPORARY,0,4,1
pay_synth_02580,demo_company_001,RAZORPAY,2490.1,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,14,6,1
pay_synth_02581,demo_company_001,DEMO,2738.45,INR,CARD,BANK,TEMPORARY,23,0,0
pay_synth_02582,demo_company_001,STRIPE,2267.7,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,6,0,0
pay_synth_02583,demo_company_001,RAZORPAY,5265.65,INR,UPI,CARD,PERMANENT,8,5,0
pay_synth_02584,demo_company_001,DEMO,759.87,INR,UPI,BANK,PERMANENT,14,6,1
pay_synth_02585,demo_company_001,RAZORPAY,664.68,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,13,4,1
pay_synth_02586,demo_company_001,RAZORPAY,5131.08,USD,CARD,INSUFFICIENT_FUNDS,TEMPORARY,18,3,0
pay_synth_02587,demo_company_001,DEMO,14953.3,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,23,6,0
pay_synth_02588,demo_company_001,RAZORPAY,4198.96,INR,CARD,CARD,PERMANENT,17,2,1
pay_synth_02589,demo_company_001,DEMO,6619.36,INR,CARD,TEMPORARY,TEMPORARY,8,4,1
pay_synth_02590,demo_company_001,RAZORPAY,1677.67,INR,UPI,CARD,PERMANENT,0,4,0
pay_synth_02591,demo_company_001,STRIPE,2359.29,INR,UPI,PROVIDER,TEMPORARY,11,0,1
pay_synth_02592,demo_company_001,STRIPE,2327.75,INR,NETBANKING,NETWORK,TEMPORARY,9,4,1
pay_synth_02593,demo_company_001,RAZORPAY,1710.56,INR,CARD,AUTHENTICATION,TEMPORARY,6,6,1
pay_synth_02594,demo_company_001,RAZORPAY,7415.27,INR,NETBANKING,AUTHENTICATION,TEMPORARY,13,1,0
pay_synth_02595,demo_company_001,DEMO,5518.42,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,0,6,1
pay_synth_02596,demo_company_001,RAZORPAY,1212.9,INR,WALLET,INSUFFICIENT_FUNDS,TEMPORARY,14,2,1
pay_synth_02597,demo_company_001,DEMO,348.77,INR,UPI,CARD,PERMANENT,21,6,0
pay_synth_02598,demo_company_001,DEMO,1696.67,INR,UPI,AUTHENTICATION,TEMPORARY,0,0,0
pay_synth_02599,demo_company_001,DEMO,569.84,USD,WALLET,NETWORK,TEMPORARY,12,3,1
pay_synth_02600,demo_company_001,DEMO,1851.36,USD,UPI,NETWORK,TEMPORARY,19,3,1
pay_synth_02601,demo_company_001,RAZORPAY,616.55,USD,CARD,INSUFFICIENT_FUNDS,TEMPORARY,22,3,1
pay_synth_02602,demo_company_001,DEMO,6351.95,INR,UPI,AUTHENTICATION,TEMPORARY,1,3,0
pay_synth_02603,demo_company_001,RAZORPAY,3584.67,INR,CARD,AUTHENTICATION,TEMPORARY,2,3,0
pay_synth_02604,demo_company_001,DEMO,3498.65,INR,NETBANKING,AUTHENTICATION,TEMPORARY,3,0,0
pay_synth_02605,demo_company_001,DEMO,5282.66,INR,UPI,BANK,PERMANENT,15,1,0
pay_synth_02606,demo_company_001,RAZORPAY,2673.4,INR,CARD,AUTHENTICATION,TEMPORARY,21,1,0
pay_synth_02607,demo_company_001,DEMO,3123.79,INR,UPI,NETWORK,TEMPORARY,11,3,1
pay_synth_02608,demo_company_001,DEMO,7590.85,INR,CARD,PROVIDER,TEMPORARY,3,1,0
pay_synth_02609,demo_company_001,RAZORPAY,1580.48,INR,UPI,PROVIDER,TEMPORARY,21,2,1
pay_synth_02610,demo_company_001,DEMO,3311.36,INR,UPI,PROVIDER,TEMPORARY,11,1,1
pay_synth_02611,demo_company_001,STRIPE,630.72,USD,UPI,INSUFFICIENT_FUNDS,TEMPORARY,6,6,1
pay_synth_02612,demo_company_001,DEMO,1957.21,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,19,4,1
pay_synth_02613,demo_company_001,DEMO,17314.23,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,21,3,1
pay_synth_02614,demo_company_001,RAZORPAY,4083.97,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,2,6,0
pay_synth_02615,demo_company_001,DEMO,1659.06,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,4,4,0
pay_synth_02616,demo_company_001,DEMO,2355.58,INR,UPI,NETWORK,TEMPORARY,11,4,0
pay_synth_02617,demo_company_001,DEMO,1770.47,USD,UPI,INSUFFICIENT_FUNDS,TEMPORARY,11,3,1
pay_synth_02618,demo_company_001,DEMO,2279.48,USD,CARD,INSUFFICIENT_FUNDS,TEMPORARY,19,5,1
pay_synth_02619,demo_company_001,STRIPE,1213.17,USD,WALLET,INSUFFICIENT_FUNDS,TEMPORARY,22,0,1
pay_synth_02620,demo_company_001,DEMO,2965.71,INR,UPI,NETWORK,TEMPORARY,21,5,1
pay_synth_02621,demo_company_001,RAZORPAY,3072.69,INR,NETBANKING,CARD,PERMANENT,6,1,0
pay_synth_02622,demo_company_001,STRIPE,1820.08,INR,CARD,PROVIDER,TEMPORARY,21,5,1
pay_synth_02623,demo_company_001,DEMO,2079.87,INR,UPI,TEMPORARY,TEMPORARY,11,2,1
pay_synth_02624,demo_company_001,STRIPE,2542.16,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,1,5,0
pay_synth_02625,demo_company_001,DEMO,1067.16,INR,CARD,AUTHENTICATION,TEMPORARY,13,5,1
pay_synth_02626,demo_company_001,STRIPE,2937.37,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,22,0,1
pay_synth_02627,demo_company_001,DEMO,3944.82,INR,NETBANKING,AUTHENTICATION,TEMPORARY,15,2,1
pay_synth_02628,demo_company_001,RAZORPAY,7823.33,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,23,5,0
pay_synth_02629,demo_company_001,DEMO,2485.86,INR,NETBANKING,NETWORK,TEMPORARY,6,3,1
pay_synth_02630,demo_company_001,DEMO,1037.29,USD,CARD,CARD,PERMANENT,3,1,0
pay_synth_02631,demo_company_001,RAZORPAY,1631.19,INR,CARD,AUTHENTICATION,TEMPORARY,19,5,1
pay_synth_02632,demo_company_001,RAZORPAY,576.53,USD,CARD,INSUFFICIENT_FUNDS,TEMPORARY,4,0,0
