payment_id,company_id,provider_type,amount,currency,payment_method,failure_category,failure_classification,event_hour,day_of_week,recovery_success
pay_synth_00726,demo_company_001,STRIPE,4066.49,INR,CARD,AUTHENTICATION,TEMPORARY,2,1,0
pay_synth_01480,demo_company_001,DEMO,3983.14,INR,UPI,BANK,TEMPORARY,5,3,1
pay_synth_02784,demo_company_001,RAZORPAY,1784.17,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,20,1,1
pay_synth_00383,demo_company_001,RAZORPAY,247.41,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,0,5,0
pay_synth_03393,demo_company_001,STRIPE,9268.43,INR,WALLET,INSUFFICIENT_FUNDS,TEMPORARY,8,5,0
pay_synth_03601,demo_company_001,DEMO,2241.27,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,15,4,1
pay_synth_04292,demo_company_001,DEMO,169.37,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,23,1,1
pay_synth_00142,demo_company_001,DEMO,2181.08,INR,UPI,AUTHENTICATION,TEMPORARY,12,3,1
pay_synth_01352,demo_company_001,RAZORPAY,2735.86,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,12,6,1
pay_synth_02561,demo_company_001,RAZORPAY,5260.38,INR,CARD,BANK,TEMPORARY,2,4,0
pay_synth_02557,demo_company_001,RAZORPAY,708.72,INR,UPI,CARD,PERMANENT,9,5,1
pay_synth_02058,demo_company_001,DEMO,446.38,INR,UPI,AUTHENTICATION,TEMPORARY,3,2,0
pay_synth_00260,demo_company_001,DEMO,8146.32,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,15,3,1
pay_synth_01784,demo_company_001,RAZORPAY,1754.96,USD,UPI,CARD,PERMANENT,5,4,0
pay_synth_03603,demo_company_001,DEMO,3939.51,INR,NETBANKING,AUTHENTICATION,TEMPORARY,9,3,0
pay_synth_00366,demo_company_001,DEMO,2400.61,USD,WALLET,AUTHENTICATION,TEMPORARY,23,5,1
pay_synth_00091,demo_company_001,DEMO,1003.9,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,3,4,0
pay_synth_00042,demo_company_001,DEMO,255.99,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,4,4,1
pay_synth_03342,demo_company_001,RAZORPAY,2240.78,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,11,1,1
pay_synth_02793,demo_company_001,RAZORPAY,197.03,INR,UPI,BANK,TEMPORARY,12,5,1
pay_synth_04735,demo_company_001,DEMO,882.88,INR,CARD,NETWORK,TEMPORARY,21,5,1
pay_synth_00702,demo_company_001,DEMO,1081.82,INR,UPI,AUTHENTICATION,TEMPORARY,18,4,1
pay_synth_01511,demo_company_001,STRIPE,997.15,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,22,1,1
pay_synth_01459,demo_company_001,DEMO,2140.92,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,1,3,0
pay_synth_04324,demo_company_001,DEMO,1013.21,INR,UPI,NETWORK,TEMPORARY,21,2,1
pay_synth_02024,demo_company_001,DEMO,5680.99,INR,CARD,UNKNOWN,UNKNOWN,15,4,1
pay_synth_02994,demo_company_001,DEMO,1528.12,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,3,2,1
pay_synth_04607,demo_company_001,STRIPE,1588.4,INR,NETBANKING,BANK,TEMPORARY,12,6,0
pay_synth_00084,demo_company_001,DEMO,7493.16,INR,UPI,AUTHENTICATION,TEMPORARY,14,5,1
pay_synth_04944,demo_company_001,DEMO,2875.74,INR,CARD,AUTHENTICATION,TEMPORARY,23,3,0
pay_synth_04771,demo_company_001,DEMO,7165.1,INR,CARD,PROVIDER,TEMPORARY,21,2,1
pay_synth_03232,demo_company_001,RAZORPAY,4047.83,INR,CARD,AUTHENTICATION,TEMPORARY,15,3,0
pay_synth_03205,demo_company_001,RAZORPAY,1497.62,INR,CARD,NETWORK,TEMPORARY,19,5,1
pay_synth_01826,demo_company_001,RAZORPAY,4600.83,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,18,4,0
pay_synth_01862,demo_company_001,RAZORPAY,1375.42,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,21,0,1
pay_synth_03374,demo_company_001,RAZORPAY,2773.78,INR,CARD,NETWORK,TEMPORARY,11,2,1
pay_synth_00916,demo_company_001,DEMO,2086.81,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,12,3,1
pay_synth_03046,demo_company_001,RAZORPAY,1601.73,INR,UPI,NETWORK,TEMPORARY,18,5,1
pay_synth_04556,demo_company_001,RAZORPAY,2365.45,INR,NETBANKING,AUTHENTICATION,TEMPORARY,7,1,1
pay_synth_02812,demo_company_001,RAZORPAY,4632.58,INR,UPI,NETWORK,TEMPORARY,16,0,1
pay_synth_01113,demo_company_001,DEMO,3326.63,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,17,3,1
pay_synth_00689,demo_company_001,RAZORPAY,1113.38,INR,UPI,BANK,PERMANENT,3,6,1
pay_synth_03574,demo_company_001,STRIPE,3960.78,INR,UPI,NETWORK,TEMPORARY,22,5,1
pay_synth_03029,demo_company_001,RAZORPAY,814.2,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,19,2,1
pay_synth_03517,demo_company_001,DEMO,4849.79,INR,WALLET,AUTHENTICATION,TEMPORARY,7,3,0
pay_synth_00849,demo_company_001,RAZORPAY,5800.02,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,1,6,1
pay_synth_03401,demo_company_001,DEMO,810.98,INR,CARD,UNKNOWN,UNKNOWN,5,2,0
pay_synth_01529,demo_company_001,STRIPE,1788.44,INR,UPI,NETWORK,TEMPORARY,4,5,0
pay_synth_00866,demo_company_001,RAZORPAY,823.58,INR,UPI,TEMPORARY,TEMPORARY,1,3,1
pay_synth_03704,demo_company_001,STRIPE,1800.87,INR,UPI,AUTHENTICATION,TEMPORARY,20,3,1
pay_synth_00920,demo_company_001,DEMO,1849.0,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,19,2,1
pay_synth_01612,demo_company_001,RAZORPAY,2222.25,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,12,6,1
pay_synth_03599,demo_company_001,DEMO,3307.83,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,1,5,1
pay_synth_02542,demo_company_001,RAZORPAY,2548.6,INR,UPI,AUTHENTICATION,TEMPORARY,10,2,0
pay_synth_04674,demo_company_001,DEMO,2840.52,USD,UPI,BANK,PERMANENT,23,3,0
pay_synth_01927,demo_company_001,RAZORPAY,3463.18,USD,UPI,INSUFFICIENT_FUNDS,TEMPORARY,9,2,1
pay_synth_00884,demo_company_001,DEMO,29727.39,INR,WALLET,NETWORK,TEMPORARY,22,1,0
pay_synth_01059,demo_company_001,DEMO,2184.58,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,22,3,0
pay_synth_04697,demo_company_001,RAZORPAY,2010.47,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,16,3,1
pay_synth_03441,demo_company_001,DEMO,5667.19,INR,UPI,AUTHENTICATION,TEMPORARY,10,2,1
pay_synth_04883,demo_company_001,STRIPE,12464.53,INR,UPI,NETWORK,TEMPORARY,2,2,0
pay_synth_02906,demo_company_001,DEMO,1684.47,INR,WALLET,NETWORK,TEMPORARY,1,0,1
pay_synth_03757,demo_company_001,DEMO,1509.03,INR,UPI,AUTHENTICATION,TEMPORARY,3,1,1
pay_synth_03513,demo_company_001,STRIPE,753.95,INR,CARD,CARD,PERMANENT,2,6,0
pay_synth_01418,demo_company_001,DEMO,464.98,INR,NETBANKING,AUTHENTICATION,TEMPORARY,21,3,0
pay_synth_01535,demo_company_001,DEMO,1815.96,INR,UPI,AUTHENTICATION,TEMPORARY,18,5,1
pay_synth_02008,demo_company_001,RAZORPAY,527.23,INR,UPI,PROVIDER,TEMPORARY,15,0,1
pay_synth_03078,demo_company_001,DEMO,3357.99,INR,CARD,CARD,PERMANENT,8,3,0
pay_synth_03567,demo_company_001,RAZORPAY,1523.53,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,1,4,1
pay_synth_02160,demo_company_001,RAZORPAY,319.57,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,5,3,1
pay_synth_03147,demo_company_001,STRIPE,1233.79,INR,UPI,TEMPORARY,TEMPORARY,8,0,1
pay_synth_03304,demo_company_001,DEMO,4111.25,INR,UPI,BANK,PERMANENT,16,1,0
pay_synth_01914,demo_company_001,DEMO,4740.37,USD,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,23,3,1
pay_synth_01928,demo_company_001,DEMO,1039.77,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,9,3,1
pay_synth_02466,demo_company_001,DEMO,16200.38,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,1,0,1
pay_synth_00305,demo_company_001,RAZORPAY,588.66,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,23,5,1
pay_synth_03096,demo_company_001,RAZORPAY,1405.73,INR,NETBANKING,UNKNOWN,UNKNOWN,23,3,0
pay_synth_03775,demo_company_001,RAZORPAY,1802.75,INR,NETBANKING,PROVIDER,TEMPORARY,18,4,1
pay_synth_02073,demo_company_001,DEMO,6954.6,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,20,1,1
pay_synth_03611,demo_company_001,RAZORPAY,1326.76,INR,UPI,NETWORK,TEMPORARY,15,2,0
pay_synth_00262,demo_company_001,STRIPE,942.09,INR,NETBANKING,CARD,PERMANENT,3,6,0
pay_synth_02603,demo_company_001,RAZORPAY,3584.67,INR,CARD,AUTHENTICATION,TEMPORARY,2,3,0
pay_synth_03955,demo_company_001,DEMO,436.81,INR,UPI,TEMPORARY,TEMPORARY,11,4,0
pay_synth_03524,demo_company_001,DEMO,4329.28,INR,UPI,PROVIDER,TEMPORARY,7,3,0
pay_synth_04814,demo_company_001,RAZORPAY,6435.79,USD,CARD,INSUFFICIENT_FUNDS,TEMPORARY,8,3,1
pay_synth_00498,demo_company_001,DEMO,4228.84,INR,NETBANKING,NETWORK,TEMPORARY,11,2,1
pay_synth_00114,demo_company_001,STRIPE,14687.01,INR,CARD,AUTHENTICATION,TEMPORARY,13,0,0
pay_synth_01570,demo_company_001,DEMO,1018.0,INR,UPI,CARD,PERMANENT,5,2,0
pay_synth_03766,demo_company_001,DEMO,6246.23,INR,NETBANKING,AUTHENTICATION,TEMPORARY,6,1,1
pay_synth_02560,demo_company_001,RAZORPAY,5584.83,INR,NETBANKING,NETWORK,TEMPORARY,11,6,1
pay_synth_02898,demo_company_001,DEMO,347.26,INR,CARD,PROVIDER,TEMPORARY,19,2,1
pay_synth_00794,demo_company_001,RAZORPAY,434.55,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,20,3,1
pay_synth_02623,demo_company_001,DEMO,2079.87,INR,UPI,TEMPORARY,TEMPORARY,11,2,1
pay_synth_01161,demo_company_001,STRIPE,1938.92,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,22,4,1
pay_synth_02332,demo_company_001,DEMO,5649.87,INR,NETBANKING,UNKNOWN,UNKNOWN,13,1,0
pay_synth_01875,demo_company_001,RAZORPAY,3357.42,USD,NETBANKING,BANK,UNKNOWN,8,0,1
pay_synth_02591,demo_company_001,STRIPE,2359.29,INR,UPI,PROVIDER,TEMPORARY,11,0,1
pay_synth_03556,demo_company_001,RAZORPAY,1015.2,INR,CARD,AUTHENTICATION,TEMPORARY,0,3,1
pay_synth_03508,demo_company_001,DEMO,1259.99,INR,CARD,BANK,TEMPORARY,18,4,1
pay_synth_01073,demo_company_001,DEMO,7336.04,INR,UPI,AUTHENTICATION,TEMPORARY,22,0,0
pay_synth_04980,demo_company_001,DEMO,1589.06,INR,CARD,CARD,PERMANENT,3,6,0
pay_synth_01636,demo_company_001,DEMO,944.02,INR,UPI,AUTHENTICATION,TEMPORARY,6,4,0
pay_synth_02370,demo_company_001,RAZORPAY,522.18,USD,NETBANKING,BANK,TEMPORARY,8,4,0
pay_synth_02458,demo_company_001,RAZORPAY,1538.89,INR,UPI,AUTHENTICATION,TEMPORARY,18,6,1
pay_synth_02433,demo_company_001,STRIPE,608.89,USD,UPI,PROVIDER,TEMPORARY,9,3,1
pay_synth_02935,demo_company_001,RAZORPAY,1070.98,INR,UPI,CARD,PERMANENT,15,5,0
pay_synth_02002,demo_company_001,DEMO,337.48,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,15,2,1
pay_synth_00300,demo_company_001,DEMO,1386.78,INR,UPI,BANK,TEMPORARY,19,5,1
pay_synth_01015,demo_company_001,RAZORPAY,11184.36,INR,CARD,PROVIDER,TEMPORARY,23,6,0
pay_synth_00336,demo_company_001,DEMO,2088.83,INR,NETBANKING,BANK,TEMPORARY,15,2,0
pay_synth_01858,demo_company_001,DEMO,19555.1,INR,UPI,AUTHENTICATION,TEMPORARY,11,3,0
pay_synth_00198,demo_company_001,STRIPE,9842.57,USD,UPI,CARD,PERMANENT,20,0,1
pay_synth_03320,demo_company_001,RAZORPAY,699.14,USD,CARD,NETWORK,TEMPORARY,18,5,1
pay_synth_04091,demo_company_001,RAZORPAY,913.6,INR,UPI,TEMPORARY,TEMPORARY,22,2,1
pay_synth_01228,demo_company_001,DEMO,1625.86,INR,WALLET,TEMPORARY,TEMPORARY,2,3,0
pay_synth_03019,demo_company_001,DEMO,1897.99,INR,CARD,AUTHENTICATION,TEMPORARY,0,3,0
pay_synth_01539,demo_company_001,DEMO,4293.93,INR,CARD,NETWORK,TEMPORARY,5,1,1
pay_synth_01131,demo_company_001,RAZORPAY,2993.06,INR,UPI,BANK,TEMPORARY,9,0,1
pay_synth_02318,demo_company_001,DEMO,2149.46,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,2,2,0
pay_synth_01186,demo_company_001,STRIPE,1507.52,INR,NETBANKING,UNKNOWN,UNKNOWN,23,2,1
pay_synth_02534,demo_company_001,DEMO,2979.18,INR,CARD,AUTHENTICATION,TEMPORARY,3,5,0
pay_synth_04464,demo_company_001,DEMO,2160.7,USD,CARD,INSUFFICIENT_FUNDS,TEMPORARY,13,6,0
pay_synth_00150,demo_company_001,DEMO,1150.99,INR,UPI,AUTHENTICATION,TEMPORARY,19,0,0
pay_synth_01620,demo_company_001,RAZORPAY,1101.8,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,22,5,1
pay_synth_02741,demo_company_001,DEMO,2539.86,USD,CARD,CARD,PERMANENT,14,2,0
pay_synth_03917,demo_company_001,RAZORPAY,1574.72,INR,CARD,BANK,TEMPORARY,17,2,0
pay_synth_03511,demo_company_001,DEMO,2782.95,INR,UPI,AUTHENTICATION,TEMPORARY,14,0,1
pay_synth_00698,demo_company_001,RAZORPAY,1556.25,USD,UPI,AUTHENTICATION,TEMPORARY,6,1,1
pay_synth_04964,demo_company_001,RAZORPAY,2916.01,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,11,4,1
pay_synth_04399,demo_company_001,DEMO,1132.11,INR,CARD,BANK,TEMPORARY,23,4,0
pay_synth_03258,demo_company_001,DEMO,572.4,INR,WALLET,AUTHENTICATION,TEMPORARY,17,5,1
pay_synth_03876,demo_company_001,DEMO,695.77,USD,UPI,INSUFFICIENT_FUNDS,TEMPORARY,13,3,1
pay_synth_01270,demo_company_001,DEMO,5312.07,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,15,3,1
pay_synth_04709,demo_company_001,STRIPE,1821.21,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,9,1,1
pay_synth_04190,demo_company_001,RAZORPAY,149.59,INR,NETBANKING,NETWORK,TEMPORARY,10,1,0
pay_synth_00047,demo_company_001,DEMO,514.07,USD,CARD,INSUFFICIENT_FUNDS,TEMPORARY,5,2,1
pay_synth_00692,demo_company_001,DEMO,2057.74,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,5,6,0
pay_synth_01730,demo_company_001,RAZORPAY,682.1,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,9,0,0
pay_synth_04897,demo_company_001,DEMO,1187.66,INR,CARD,NETWORK,TEMPORARY,13,1,1
pay_synth_03189,demo_company_001,STRIPE,1876.02,INR,CARD,TEMPORARY,TEMPORARY,0,2,1
pay_synth_02228,demo_company_001,RAZORPAY,3693.16,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,3,4,1
pay_synth_04310,demo_company_001,RAZORPAY,598.2,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,21,2,1
pay_synth_03265,demo_company_001,RAZORPAY,2834.81,INR,NETBANKING,NETWORK,TEMPORARY,21,0,0
pay_synth_01525,demo_company_001,DEMO,7200.08,INR,UPI,NETWORK,TEMPORARY,20,2,0
pay_synth_00819,demo_company_001,DEMO,752.01,USD,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,15,6,1
pay_synth_01675,demo_company_001,RAZORPAY,1922.36,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,8,5,0
pay_synth_04129,demo_company_001,DEMO,741.7,INR,CARD,CARD,PERMANENT,6,0,0
pay_synth_04016,demo_company_001,DEMO,1701.77,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,0,4,1
pay_synth_02959,demo_company_001,DEMO,416.03,INR,UPI,AUTHENTICATION,TEMPORARY,16,1,1
pay_synth_00627,demo_company_001,DEMO,2359.22,INR,UPI,BANK,TEMPORARY,4,6,1
pay_synth_02937,demo_company_001,RAZORPAY,721.42,INR,CARD,NETWORK,TEMPORARY,8,1,1
pay_synth_04448,demo_company_001,RAZORPAY,2160.12,INR,CARD,AUTHENTICATION,TEMPORARY,17,6,1
pay_synth_03117,demo_company_001,RAZORPAY,2924.51,INR,CARD,AUTHENTICATION,TEMPORARY,11,5,0
pay_synth_02853,demo_company_001,DEMO,1461.05,INR,CARD,PROVIDER,TEMPORARY,19,1,1
pay_synth_00534,demo_company_001,RAZORPAY,1950.4,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,1,5,1
pay_synth_03615,demo_company_001,DEMO,5904.89,INR,UPI,AUTHENTICATION,TEMPORARY,5,0,1
pay_synth_00237,demo_company_001,DEMO,1337.53,INR,CARD,BANK,TEMPORARY,0,4,1
pay_synth_03434,demo_company_001,DEMO,2007.18,INR,NETBANKING,NETWORK,TEMPORARY,16,3,1
pay_synth_04832,demo_company_001,RAZORPAY,263.3,INR,NETBANKING,NETWORK,TEMPORARY,18,5,1
pay_synth_00408,demo_company_001,DEMO,998.66,INR,UPI,NETWORK,TEMPORARY,6,3,1
pay_synth_03961,demo_company_001,RAZORPAY,3348.42,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,15,6,1
pay_synth_00584,demo_company_001,DEMO,674.26,INR,CARD,NETWORK,TEMPORARY,0,0,1
pay_synth_01368,demo_company_001,STRIPE,7507.87,INR,UPI,UNKNOWN,UNKNOWN,12,0,1
pay_synth_00507,demo_company_001,STRIPE,2565.56,INR,CARD,AUTHENTICATION,TEMPORARY,0,0,1
pay_synth_03140,demo_company_001,DEMO,2067.27,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,22,4,1
pay_synth_03322,demo_company_001,DEMO,2054.24,INR,CARD,AUTHENTICATION,TEMPORARY,0,3,1
pay_synth_03531,demo_company_001,DEMO,1615.53,INR,NETBANKING,CUSTOMER_ACTION_REQUIRED,TEMPORARY,11,6,0
pay_synth_02969,demo_company_001,STRIPE,1889.1,INR,UPI,NETWORK,TEMPORARY,10,6,1
pay_synth_00056,demo_company_001,STRIPE,3778.87,INR,CARD,AUTHENTICATION,TEMPORARY,14,2,1
pay_synth_04027,demo_company_001,DEMO,1043.81,INR,CARD,CARD,PERMANENT,19,3,0
pay_synth_00897,demo_company_001,DEMO,1329.61,USD,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,12,2,1
pay_synth_00825,demo_company_001,RAZORPAY,389.13,INR,UPI,CARD,PERMANENT,12,1,0
pay_synth_01924,demo_company_001,DEMO,629.63,INR,CARD,UNKNOWN,UNKNOWN,7,1,0
pay_synth_04519,demo_company_001,DEMO,2225.36,USD,CARD,TEMPORARY,TEMPORARY,9,4,1
pay_synth_00214,demo_company_001,DEMO,424.32,INR,CARD,NETWORK,TEMPORARY,18,1,1
pay_synth_03813,demo_company_001,DEMO,842.63,INR,NETBANKING,AUTHENTICATION,TEMPORARY,3,1,1
pay_synth_03214,demo_company_001,RAZORPAY,1281.15,INR,CARD,CUSTOMER_ACTION_REQUIRED,TEMPORARY,13,3,1
pay_synth_00956,demo_company_001,DEMO,1063.87,INR,CARD,PROVIDER,TEMPORARY,17,4,0
pay_synth_01451,demo_company_001,DEMO,4039.71,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,4,2,1
pay_synth_03412,demo_company_001,DEMO,1148.2,INR,WALLET,INSUFFICIENT_FUNDS,TEMPORARY,2,6,1
pay_synth_00872,demo_company_001,DEMO,8195.6,USD,UPI,NETWORK,TEMPORARY,8,6,0
pay_synth_04066,demo_company_001,DEMO,1765.13,INR,CARD,PROVIDER,TEMPORARY,23,1,1
pay_synth_00885,demo_company_001,RAZORPAY,2196.56,INR,CARD,NETWORK,TEMPORARY,14,6,0
pay_synth_01762,demo_company_001,STRIPE,899.89,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,0,6,1
pay_synth_00862,demo_company_001,DEMO,579.48,INR,CARD,AUTHENTICATION,TEMPORARY,19,4,0
pay_synth_00316,demo_company_001,RAZORPAY,2626.1,INR,CARD,NETWORK,TEMPORARY,5,2,0
pay_synth_02938,demo_company_001,RAZORPAY,472.66,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,8,0,0
pay_synth_01430,demo_company_001,STRIPE,7347.99,INR,CARD,AUTHENTICATION,TEMPORARY,1,1,1
pay_synth_04716,demo_company_001,DEMO,650.41,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,14,0,1
pay_synth_04495,demo_company_001,RAZORPAY,959.12,INR,CARD,CARD,PERMANENT,17,3,0
pay_synth_00945,demo_company_001,DEMO,4648.11,INR,WALLET,AUTHENTICATION,TEMPORARY,19,1,1
pay_synth_00592,demo_company_001,RAZORPAY,7044.45,INR,CARD,NETWORK,TEMPORARY,16,4,1
pay_synth_03650,demo_company_001,STRIPE,545.16,INR,UPI,CARD,PERMANENT,8,5,1
pay_synth_04348,demo_company_001,RAZORPAY,4551.35,INR,NETBANKING,AUTHENTICATION,TEMPORARY,4,3,1
pay_synth_03949,demo_company_001,DEMO,964.48,INR,UPI,NETWORK,TEMPORARY,12,2,1
pay_synth_03445,demo_company_001,STRIPE,477.34,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,17,3,1
pay_synth_01912,demo_company_001,STRIPE,1183.29,INR,WALLET,NETWORK,TEMPORARY,0,3,0
pay_synth_04633,demo_company_001,STRIPE,397.92,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,12,5,1
pay_synth_01667,demo_company_001,DEMO,112.97,INR,UPI,NETWORK,TEMPORARY,3,1,1
pay_synth_02622,demo_company_001,STRIPE,1820.08,INR,CARD,PROVIDER,TEMPORARY,21,5,1
pay_synth_04926,demo_company_001,DEMO,2465.67,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,8,0,1
pay_synth_01757,demo_company_001,STRIPE,139.53,INR,NETBANKING,BANK,TEMPORARY,0,3,0
pay_synth_00006,demo_company_001,DEMO,735.56,USD,UPI,PROVIDER,TEMPORARY,7,3,1
pay_synth_02284,demo_company_001,DEMO,1571.73,INR,CARD,AUTHENTICATION,TEMPORARY,0,1,0
pay_synth_02818,demo_company_001,DEMO,3512.62,INR,NETBANKING,TEMPORARY,TEMPORARY,10,6,1
pay_synth_02054,demo_company_001,STRIPE,2171.07,INR,CARD,CARD,PERMANENT,6,2,0
pay_synth_02077,demo_company_001,DEMO,2942.51,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,12,1,0
pay_synth_02259,demo_company_001,DEMO,929.04,INR,CARD,NETWORK,TEMPORARY,12,2,1
pay_synth_04624,demo_company_001,RAZORPAY,2588.49,USD,CARD,PROVIDER,TEMPORARY,9,1,1
pay_synth_00033,demo_company_001,DEMO,1903.03,INR,CARD,PROVIDER,TEMPORARY,16,3,1
pay_synth_04112,demo_company_001,RAZORPAY,8851.46,INR,CARD,NETWORK,TEMPORARY,6,5,1
pay_synth_03504,demo_company_001,DEMO,324.95,INR,WALLET,INSUFFICIENT_FUNDS,TEMPORARY,20,2,1
pay_synth_01191,demo_company_001,DEMO,7136.96,INR,CARD,NETWORK,TEMPORARY,9,4,1
pay_synth_02726,demo_company_001,DEMO,325.08,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,13,2,1
pay_synth_00184,demo_company_001,STRIPE,276.55,USD,NETBANKING,AUTHENTICATION,TEMPORARY,1,6,1
pay_synth_00265,demo_company_001,STRIPE,3625.81,USD,WALLET,BANK,PERMANENT,9,6,0
pay_synth_01209,demo_company_001,DEMO,3010.54,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,15,1,0
pay_synth_01571,demo_company_001,RAZORPAY,946.41,USD,CARD,INSUFFICIENT_FUNDS,TEMPORARY,8,2,1
pay_synth_04529,demo_company_001,RAZORPAY,1121.54,INR,WALLET,BANK,PERMANENT,19,4,0
pay_synth_00010,demo_company_001,RAZORPAY,784.79,INR,UPI,CARD,PERMANENT,8,6,0
pay_synth_03497,demo_company_001,STRIPE,555.82,INR,WALLET,CUSTOMER_ACTION_REQUIRED,TEMPORARY,5,5,0
pay_synth_01295,demo_company_001,STRIPE,2419.54,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,16,4,1
pay_synth_01375,demo_company_001,DEMO,3140.44,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,22,4,0
pay_synth_00240,demo_company_001,DEMO,12942.15,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,0,0,0
pay_synth_00998,demo_company_001,DEMO,306.23,INR,CARD,CARD,PERMANENT,14,3,0
pay_synth_04022,demo_company_001,DEMO,3535.88,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,14,6,1
pay_synth_00997,demo_company_001,STRIPE,5036.69,INR,CARD,CUSTOMER_ACTION_REQUIRED,TEMPORARY,23,2,0
pay_synth_03144,demo_company_001,RAZORPAY,2301.69,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,1,5,1
pay_synth_03307,demo_company_001,DEMO,1469.47,INR,UPI,NETWORK,TEMPORARY,11,3,1
pay_synth_00447,demo_company_001,STRIPE,2567.02,INR,UPI,AUTHENTICATION,TEMPORARY,6,6,1
pay_synth_03991,demo_company_001,DEMO,652.31,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,10,1,1
pay_synth_04485,demo_company_001,DEMO,907.18,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,16,0,1
pay_synth_03680,demo_company_001,DEMO,2885.06,INR,UPI,AUTHENTICATION,TEMPORARY,12,3,0
pay_synth_02033,demo_company_001,DEMO,814.47,INR,CARD,CARD,PERMANENT,7,2,0
pay_synth_01965,demo_company_001,RAZORPAY,1064.44,INR,UPI,NETWORK,TEMPORARY,0,6,1
pay_synth_03878,demo_company_001,STRIPE,2890.86,INR,UPI,AUTHENTICATION,TEMPORARY,22,3,1
pay_synth_04096,demo_company_001,DEMO,4027.71,INR,NETBANKING,CARD,PERMANENT,13,5,0
pay_synth_02737,demo_company_001,STRIPE,3189.05,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,5,1,0
